Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions,Host_Country,Tournament_Decade,Goal_Difference,Match_Outcome,Home_Win,Away_Win,Draw,Winning_Margin,Stage_Normalized,Is_Knockout,Goals_Per_Match,Tournament_Number,Is_Host_Match,Went_To_Extra_Time,Decided_On_Penalties,Went_To_Shootout,Match_Importance,Home_Continent,Away_Continent,Host_Continent
2006,2006-06-13 18:00:00,Group Stage,Gottlieb-Daimler-Stadion,Stuttgart ,France,0.0,0.0,Switzerland,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,0.0,18,False,False,False,False,1,Europe,Europe,Europe
2006,2006-06-13 21:00:00,Group Stage,Olympiastadion,Berlin ,Brazil,1.0,0.0,Croatia,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,18,False,False,False,False,1,South America,Europe,Europe
2006,2006-06-14 15:00:00,Group Stage,Zentralstadion,Leipzig ,Spain,4.0,0.0,Ukraine,,Germany,2000,4.0,Home Win,True,False,False,Rout,Group Stage,False,4.0,18,False,False,False,False,1,Europe,Europe,Europe
2006,2006-06-14 18:00:00,Group Stage,"FIFA World Cup Stadium, Munich",Munich ,Tunisia,2.0,2.0,Saudi Arabia,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,4.0,18,False,False,False,False,1,Africa,Asia,Europe
2006,2006-06-14 21:00:00,Group Stage,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,1.0,0.0,Poland,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,18,True,False,False,False,1,Europe,Europe,Europe
2006,2006-06-15 15:00:00,Group Stage,"FIFA World Cup Stadium, Hamburg",Hamburg ,Ecuador,3.0,0.0,Costa Rica,,Germany,2000,3.0,Home Win,True,False,False,Rout,Group Stage,False,3.0,18,False,False,False,False,1,South America,North America,Europe
2006,2006-06-15 18:00:00,Group Stage,Franken-Stadion,Nuremberg ,England,2.0,0.0,Trinidad and Tobago,,Germany,2000,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,18,False,False,False,False,1,Europe,North America,Europe
2006,2006-06-15 21:00:00,Group Stage,Olympiastadion,Berlin ,Sweden,1.0,0.0,Paraguay,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,18,False,False,False,False,1,Europe,South America,Europe
2006,2006-06-16 15:00:00,Group Stage,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Argentina,6.0,0.0,Serbia and Montenegro,,Germany,2000,6.0,Home Win,True,False,False,Rout,Group Stage,False,6.0,18,False,False,False,False,1,South America,Europe,Europe
2006,2006-06-16 18:00:00,Group Stage,Gottlieb-Daimler-Stadion,Stuttgart ,Netherlands,2.0,1.0,Ivory Coast,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,18,False,False,False,False,1,Europe,Africa,Europe
2006,2006-06-16 21:00:00,Group Stage,"FIFA World Cup Stadium, Hanover",Hanover ,Mexico,0.0,0.0,Angola,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,0.0,18,False,False,False,False,1,North America,Africa,Europe
2006,2006-06-17 15:00:00,Group Stage,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Portugal,2.0,0.0,Iran,,Germany,2000,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,18,False,False,False,False,1,Europe,Asia,Europe
2006,2006-06-17 18:00:00,Group Stage,"FIFA World Cup Stadium, Cologne",Cologne ,Czechia,0.0,2.0,Ghana,,Germany,2000,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,18,False,False,False,False,1,Europe,Africa,Europe
2006,2006-06-17 21:00:00,Group Stage,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,1.0,United States,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,2.0,18,False,False,False,False,1,Europe,North America,Europe
2006,2006-06-18 15:00:00,Group Stage,Franken-Stadion,Nuremberg ,Japan,0.0,0.0,Croatia,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,0.0,18,False,False,False,False,1,Asia,Europe,Europe
2006,2006-06-18 18:00:00,Group Stage,"FIFA World Cup Stadium, Munich",Munich ,Brazil,2.0,0.0,Australia,,Germany,2000,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,18,False,False,False,False,1,South America,Oceania,Europe
2006,2006-06-18 21:00:00,Group Stage,Zentralstadion,Leipzig ,France,1.0,1.0,Republic of Korea,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,2.0,18,False,False,False,False,1,Europe,Asia,Europe
2006,2006-06-19 15:00:00,Group Stage,"FIFA World Cup Stadium, Dortmund",Dortmund ,Togo,0.0,2.0,Switzerland,,Germany,2000,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,18,False,False,False,False,1,Africa,Europe,Europe
2006,2006-06-19 18:00:00,Group Stage,"FIFA World Cup Stadium, Hamburg",Hamburg ,Saudi Arabia,0.0,4.0,Ukraine,,Germany,2000,4.0,Away Win,False,True,False,Rout,Group Stage,False,4.0,18,False,False,False,False,1,Asia,Europe,Europe
2006,2006-06-19 21:00:00,Group Stage,Gottlieb-Daimler-Stadion,Stuttgart ,Spain,3.0,1.0,Tunisia,,Germany,2000,2.0,Home Win,True,False,False,Clear,Group Stage,False,4.0,18,False,False,False,False,1,Europe,Africa,Europe
2006,2006-06-20 16:00:00,Group Stage,Olympiastadion,Berlin ,Ecuador,0.0,3.0,Germany,,Germany,2000,3.0,Away Win,False,True,False,Rout,Group Stage,False,3.0,18,True,False,False,False,1,South America,Europe,Europe
2006,2006-06-20 16:00:00,Group Stage,"FIFA World Cup Stadium, Hanover",Hanover ,Costa Rica,1.0,2.0,Poland,,Germany,2000,1.0,Away Win,False,True,False,Narrow,Group Stage,False,3.0,18,False,False,False,False,1,North America,Europe,Europe
2006,2006-06-20 21:00:00,Group Stage,"FIFA World Cup Stadium, Cologne",Cologne ,Sweden,2.0,2.0,England,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,4.0,18,False,False,False,False,1,Europe,Europe,Europe
2006,2006-06-20 21:00:00,Group Stage,Fritz-Walter-Stadion,Kaiserslautern ,Paraguay,2.0,0.0,Trinidad and Tobago,,Germany,2000,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,18,False,False,False,False,1,South America,North America,Europe
2006,2006-06-21 16:00:00,Group Stage,Zentralstadion,Leipzig ,Iran,1.0,1.0,Angola,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,2.0,18,False,False,False,False,1,Asia,Africa,Europe
2006,2006-06-21 16:00:00,Group Stage,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Portugal,2.0,1.0,Mexico,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,18,False,False,False,False,1,Europe,North America,Europe
2006,2006-06-21 21:00:00,Group Stage,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Netherlands,0.0,0.0,Argentina,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,0.0,18,False,False,False,False,1,Europe,South America,Europe
2006,2006-06-21 21:00:00,Group Stage,"FIFA World Cup Stadium, Munich",Munich ,Ivory Coast,3.0,2.0,Serbia and Montenegro,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Group Stage,False,5.0,18,False,False,False,False,1,Africa,Europe,Europe
2006,2006-06-22 16:00:00,Group Stage,"FIFA World Cup Stadium, Hamburg",Hamburg ,Czechia,0.0,2.0,Italy,,Germany,2000,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,18,False,False,False,False,1,Europe,Europe,Europe
2006,2006-06-22 16:00:00,Group Stage,Franken-Stadion,Nuremberg ,Ghana,2.0,1.0,United States,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,18,False,False,False,False,1,Africa,North America,Europe
2006,2006-06-22 21:00:00,Group Stage,"FIFA World Cup Stadium, Dortmund",Dortmund ,Japan,1.0,4.0,Brazil,,Germany,2000,3.0,Away Win,False,True,False,Rout,Group Stage,False,5.0,18,False,False,False,False,1,Asia,South America,Europe
2006,2006-06-22 21:00:00,Group Stage,Gottlieb-Daimler-Stadion,Stuttgart ,Croatia,2.0,2.0,Australia,,Germany,2000,0.0,Draw,False,False,True,,Group Stage,False,4.0,18,False,False,False,False,1,Europe,Oceania,Europe
2006,2006-06-23 16:00:00,Group Stage,Olympiastadion,Berlin ,Ukraine,1.0,0.0,Tunisia,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,18,False,False,False,False,1,Europe,Africa,Europe
2006,2006-06-23 16:00:00,Group Stage,Fritz-Walter-Stadion,Kaiserslautern ,Saudi Arabia,0.0,1.0,Spain,,Germany,2000,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,18,False,False,False,False,1,Asia,Europe,Europe
2006,2006-06-23 21:00:00,Group Stage,"FIFA World Cup Stadium, Cologne",Cologne ,Togo,0.0,2.0,France,,Germany,2000,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,18,False,False,False,False,1,Africa,Europe,Europe
2006,2006-06-23 21:00:00,Group Stage,"FIFA World Cup Stadium, Hanover",Hanover ,Switzerland,2.0,0.0,Republic of Korea,,Germany,2000,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,18,False,False,False,False,1,Europe,Asia,Europe
2006,2006-06-24 17:00:00,Round of 16,"FIFA World Cup Stadium, Munich",Munich ,Germany,2.0,0.0,Sweden,,Germany,2000,2.0,Home Win,True,False,False,Clear,Round of 16,True,2.0,18,True,False,False,False,3,Europe,Europe,Europe
2006,2006-06-24 21:00:00,Round of 16,Zentralstadion,Leipzig ,Argentina,2.0,1.0,Mexico,Argentina win after extra time,Germany,2000,1.0,Home Win,True,False,False,Narrow,Round of 16,True,3.0,18,False,True,False,False,3,South America,North America,Europe
2006,2006-06-25 17:00:00,Round of 16,Gottlieb-Daimler-Stadion,Stuttgart ,England,1.0,0.0,Ecuador,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Round of 16,True,1.0,18,False,False,False,False,3,Europe,South America,Europe
2006,2006-06-25 21:00:00,Round of 16,Franken-Stadion,Nuremberg ,Portugal,1.0,0.0,Netherlands,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Round of 16,True,1.0,18,False,False,False,False,3,Europe,Europe,Europe
2006,2006-06-26 17:00:00,Round of 16,Fritz-Walter-Stadion,Kaiserslautern ,Italy,1.0,0.0,Australia,,Germany,2000,1.0,Home Win,True,False,False,Narrow,Round of 16,True,1.0,18,False,False,False,False,3,Europe,Oceania,Europe
2006,2006-06-26 21:00:00,Round of 16,"FIFA World Cup Stadium, Cologne",Cologne ,Switzerland,0.0,0.0,Ukraine,Ukraine win on penalties (0 - 3),Germany,2000,0.0,Draw,False,False,True,,Round of 16,True,0.0,18,False,False,True,True,3,Europe,Europe,Europe
2006,2006-06-27 17:00:00,Round of 16,"FIFA World Cup Stadium, Dortmund",Dortmund ,Brazil,3.0,0.0,Ghana,,Germany,2000,3.0,Home Win,True,False,False,Rout,Round of 16,True,3.0,18,False,False,False,False,3,South America,Africa,Europe
2006,2006-06-27 21:00:00,Round of 16,"FIFA World Cup Stadium, Hanover",Hanover ,Spain,1.0,3.0,France,,Germany,2000,2.0,Away Win,False,True,False,Clear,Round of 16,True,4.0,18,False,False,False,False,3,Europe,Europe,Europe
2006,2006-06-30 17:00:00,Quarter-finals,Olympiastadion,Berlin ,Germany,1.0,1.0,Argentina,Germany win on penalties (4 - 2),Germany,2000,0.0,Draw,False,False,True,,Quarter-finals,True,2.0,18,True,False,True,True,4,Europe,South America,Europe
2006,2006-06-30 21:00:00,Quarter-finals,"FIFA World Cup Stadium, Hamburg",Hamburg ,Italy,3.0,0.0,Ukraine,,Germany,2000,3.0,Home Win,True,False,False,Rout,Quarter-finals,True,3.0,18,False,False,False,False,4,Europe,Europe,Europe
2006,2006-07-01 17:00:00,Quarter-finals,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,England,0.0,0.0,Portugal,Portugal win on penalties (1 - 3),Germany,2000,0.0,Draw,False,False,True,,Quarter-finals,True,0.0,18,False,False,True,True,4,Europe,Europe,Europe
2006,2006-07-01 21:00:00,Quarter-finals,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Brazil,0.0,1.0,France,,Germany,2000,1.0,Away Win,False,True,False,Narrow,Quarter-finals,True,1.0,18,False,False,False,False,4,South America,Europe,Europe
2006,2006-07-04 21:00:00,Semi-finals,"FIFA World Cup Stadium, Dortmund",Dortmund ,Germany,0.0,2.0,Italy,Italy win after extra time,Germany,2000,2.0,Away Win,False,True,False,Clear,Semi-finals,True,2.0,18,True,True,False,False,6,Europe,Europe,Europe
2006,2006-07-05 21:00:00,Semi-finals,"FIFA World Cup Stadium, Munich",Munich ,Portugal,0.0,1.0,France,,Germany,2000,1.0,Away Win,False,True,False,Narrow,Semi-finals,True,1.0,18,False,False,False,False,6,Europe,Europe,Europe
2006,2006-07-08 21:00:00,Third Place Match,Gottlieb-Daimler-Stadion,Stuttgart ,Germany,3.0,1.0,Portugal,,Germany,2000,2.0,Home Win,True,False,False,Clear,Third Place Match,True,4.0,18,True,False,False,False,5,Europe,Europe,Europe
2006,2006-07-09 20:00:00,Final,Olympiastadion,Berlin ,Italy,1.0,1.0,France,Italy win on penalties (5 - 3),Germany,2000,0.0,Draw,False,False,True,,Final,True,2.0,18,False,False,True,True,7,Europe,Europe,Europe
2010,2010-06-11 16:00:00,Group Stage,Soccer City Stadium,Johannesburg ,South Africa,1.0,1.0,Mexico,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,2.0,19,True,False,False,False,1,Africa,North America,Africa
2010,2010-06-11 20:30:00,Group Stage,Cape Town Stadium,Cape Town ,Uruguay,0.0,0.0,France,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,0.0,19,False,False,False,False,1,South America,Europe,Africa
2010,2010-06-12 13:30:00,Group Stage,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Republic of Korea,2.0,0.0,Greece,,South Africa,2010,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,19,False,False,False,False,1,Asia,Europe,Africa
2010,2010-06-12 16:00:00,Group Stage,Ellis Park Stadium,Johannesburg ,Argentina,1.0,0.0,Nigeria,,South Africa,2010,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,South America,Africa,Africa
2010,2010-06-12 20:30:00,Group Stage,Royal Bafokeng Sports Palace,Phokeng ,England,1.0,1.0,United States,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,2.0,19,False,False,False,False,1,Europe,North America,Africa
2010,2010-06-13 13:30:00,Group Stage,Peter Mokaba Stadium,Polokwane ,Algeria,0.0,1.0,Slovenia,,South Africa,2010,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,Africa,Europe,Africa
2010,2010-06-13 16:00:00,Group Stage,Loftus Versfeld Stadium,Tshwane/Pretoria ,Serbia,0.0,1.0,Ghana,,South Africa,2010,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,Europe,Africa,Africa
2010,2010-06-13 20:30:00,Group Stage,Durban Stadium,Durban ,Germany,4.0,0.0,Australia,,South Africa,2010,4.0,Home Win,True,False,False,Rout,Group Stage,False,4.0,19,False,False,False,False,1,Europe,Oceania,Africa
2010,2010-06-14 13:30:00,Group Stage,Soccer City Stadium,Johannesburg ,Netherlands,2.0,0.0,Denmark,,South Africa,2010,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,19,False,False,False,False,1,Europe,Europe,Africa
2010,2010-06-14 16:00:00,Group Stage,Free State Stadium,Mangaung/Bloemfontein ,Japan,1.0,0.0,Cameroon,,South Africa,2010,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,Asia,Africa,Africa
2010,2010-06-14 20:30:00,Group Stage,Cape Town Stadium,Cape Town ,Italy,1.0,1.0,Paraguay,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,2.0,19,False,False,False,False,1,Europe,South America,Africa
2010,2010-06-15 13:30:00,Group Stage,Royal Bafokeng Sports Palace,Phokeng ,New Zealand,1.0,1.0,Slovakia,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,2.0,19,False,False,False,False,1,Oceania,Europe,Africa
2010,2010-06-15 16:00:00,Group Stage,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Ivory Coast,0.0,0.0,Portugal,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,0.0,19,False,False,False,False,1,Africa,Europe,Africa
2010,2010-06-15 20:30:00,Group Stage,Ellis Park Stadium,Johannesburg ,Brazil,2.0,1.0,Korea DPR,,South Africa,2010,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,19,False,False,False,False,1,South America,Asia,Africa
2010,2010-06-16 13:30:00,Group Stage,Mbombela Stadium,Nelspruit ,Honduras,0.0,1.0,Chile,,South Africa,2010,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,North America,South America,Africa
2010,2010-06-16 16:00:00,Group Stage,Durban Stadium,Durban ,Spain,0.0,1.0,Switzerland,,South Africa,2010,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,Europe,Europe,Africa
2010,2010-06-16 20:30:00,Group Stage,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,0.0,3.0,Uruguay,,South Africa,2010,3.0,Away Win,False,True,False,Rout,Group Stage,False,3.0,19,True,False,False,False,1,Africa,South America,Africa
2010,2010-06-17 13:30:00,Group Stage,Soccer City Stadium,Johannesburg ,Argentina,4.0,1.0,Republic of Korea,,South Africa,2010,3.0,Home Win,True,False,False,Rout,Group Stage,False,5.0,19,False,False,False,False,1,South America,Asia,Africa
2010,2010-06-17 16:00:00,Group Stage,Free State Stadium,Mangaung/Bloemfontein ,Greece,2.0,1.0,Nigeria,,South Africa,2010,1.0,Home Win,True,False,False,Narrow,Group Stage,False,3.0,19,False,False,False,False,1,Europe,Africa,Africa
2010,2010-06-17 20:30:00,Group Stage,Peter Mokaba Stadium,Polokwane ,France,0.0,2.0,Mexico,,South Africa,2010,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,19,False,False,False,False,1,Europe,North America,Africa
2010,2010-06-18 13:30:00,Group Stage,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Germany,0.0,1.0,Serbia,,South Africa,2010,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,Europe,Europe,Africa
2010,2010-06-18 16:00:00,Group Stage,Ellis Park Stadium,Johannesburg ,Slovenia,2.0,2.0,United States,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,4.0,19,False,False,False,False,1,Europe,North America,Africa
2010,2010-06-18 20:30:00,Group Stage,Cape Town Stadium,Cape Town ,England,0.0,0.0,Algeria,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,0.0,19,False,False,False,False,1,Europe,Africa,Africa
2010,2010-06-19 13:30:00,Group Stage,Durban Stadium,Durban ,Netherlands,1.0,0.0,Japan,,South Africa,2010,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,Europe,Asia,Africa
2010,2010-06-19 16:00:00,Group Stage,Royal Bafokeng Sports Palace,Phokeng ,Ghana,1.0,1.0,Australia,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,2.0,19,False,False,False,False,1,Africa,Oceania,Africa
2010,2010-06-19 20:30:00,Group Stage,Loftus Versfeld Stadium,Tshwane/Pretoria ,Cameroon,1.0,2.0,Denmark,,South Africa,2010,1.0,Away Win,False,True,False,Narrow,Group Stage,False,3.0,19,False,False,False,False,1,Africa,Europe,Africa
2010,2010-06-20 13:30:00,Group Stage,Free State Stadium,Mangaung/Bloemfontein ,Slovakia,0.0,2.0,Paraguay,,South Africa,2010,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,19,False,False,False,False,1,Europe,South America,Africa
2010,2010-06-20 16:00:00,Group Stage,Mbombela Stadium,Nelspruit ,Italy,1.0,1.0,New Zealand,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,2.0,19,False,False,False,False,1,Europe,Oceania,Africa
2010,2010-06-20 20:30:00,Group Stage,Soccer City Stadium,Johannesburg ,Brazil,3.0,1.0,Ivory Coast,,South Africa,2010,2.0,Home Win,True,False,False,Clear,Group Stage,False,4.0,19,False,False,False,False,1,South America,Africa,Africa
2010,2010-06-21 13:30:00,Group Stage,Cape Town Stadium,Cape Town ,Portugal,7.0,0.0,Korea DPR,,South Africa,2010,7.0,Home Win,True,False,False,Rout,Group Stage,False,7.0,19,False,False,False,False,1,Europe,Asia,Africa
2010,2010-06-21 16:00:00,Group Stage,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Chile,1.0,0.0,Switzerland,,South Africa,2010,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,South America,Europe,Africa
2010,2010-06-21 20:30:00,Group Stage,Ellis Park Stadium,Johannesburg ,Spain,2.0,0.0,Honduras,,South Africa,2010,2.0,Home Win,True,False,False,Clear,Group Stage,False,2.0,19,False,False,False,False,1,Europe,North America,Africa
2010,2010-06-22 16:00:00,Group Stage,Royal Bafokeng Sports Palace,Phokeng ,Mexico,0.0,1.0,Uruguay,,South Africa,2010,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,North America,South America,Africa
2010,2010-06-22 16:00:00,Group Stage,Free State Stadium,Mangaung/Bloemfontein ,France,1.0,2.0,South Africa,,South Africa,2010,1.0,Away Win,False,True,False,Narrow,Group Stage,False,3.0,19,True,False,False,False,1,Europe,Africa,Africa
2010,2010-06-22 20:30:00,Group Stage,Durban Stadium,Durban ,Nigeria,2.0,2.0,Republic of Korea,,South Africa,2010,0.0,Draw,False,False,True,,Group Stage,False,4.0,19,False,False,False,False,1,Africa,Asia,Africa
2010,2010-06-22 20:30:00,Group Stage,Peter Mokaba Stadium,Polokwane ,Greece,0.0,2.0,Argentina,,South Africa,2010,2.0,Away Win,False,True,False,Clear,Group Stage,False,2.0,19,False,False,False,False,1,Europe,South America,Africa
2010,2010-06-23 16:00:00,Group Stage,Port Elizabeth Stadium,Nelson Mandela Bay/Port Elizabeth ,Slovenia,0.0,1.0,England,,South Africa,2010,1.0,Away Win,False,True,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,Europe,Europe,Africa
2010,2010-06-23 16:00:00,Group Stage,Loftus Versfeld Stadium,Tshwane/Pretoria ,United States,1.0,0.0,Algeria,,South Africa,2010,1.0,Home Win,True,False,False,Narrow,Group Stage,False,1.0,19,False,False,False,False,1,North America,Africa,Africa
